interestexpense,netincomefromcontinuingoperations,is_usd,year,quarter,gross_margin,operating_margin,ebitda_margin,revenue_qoq,netincome_qoq,grossprofit_qoq,revenue_yoy_growth,income_yoy_growth,grossprofit_yoy_growth,revenue_rolling_std_4q,revenue_rolling_std_8q,revenue_rolling_max_4q,income_rolling_std_4q,income_rolling_std_8q,income_rolling_max_4q,income_rolling_min_4q,net_margin_rolling_std_4q,net_margin_rolling_std_8q,net_margin_rolling_max_4q,gross_margin_rolling_std_4q,gross_margin_rolling_std_8q,gross_margin_rolling_max_4q,gross_margin_rolling_min_4q,revenue_qoq_rolling_std_4q,revenue_qoq_rolling_std_8q,revenue_qoq_rolling_min_4q,revenue_momentum,earnings_momentum,revenue_growth_volatility_4q,income_growth_volatility_4q,net_margin_lag1,net_margin_lag2,net_margin_lag4,gross_margin_lag1,gross_margin_lag2,gross_margin_lag4,operating_margin_lag2,revenue_qoq_lag1,revenue_qoq_lag2,revenue_qoq_lag4,netincome_qoq_lag1,netincome_qoq_lag2,netincome_qoq_lag4,log_totalrevenue,log_grossprofit,log_operatingincome,log_netincome,log_ebit,log_ebitda,log_costofrevenue,log_operatingexpenses,log_incomebeforetax,log_incometaxexpense,log_sellinggeneralandadministrative,log_researchanddevelopment,log_depreciationandamortization,log_netincome_lag1,log_netincome_lag2,log_netincome_lag4,log_grossprofit_lag1,log_grossprofit_lag2,log_grossprofit_lag4
-0.19325710950555572,-0.5635794584769522,0.2912958822895683,-1.2716198256142481,0.4436874692123886,-0.6627472572670281,0.006278777405794101,-0.1790224773576798,-0.0244251949031634,-0.14965591467197573,-0.040548249326175435,0.07449291131525532,-0.11635926975104899,0.09484819678456276,-0.26379428902170726,-0.2604977375255175,-0.484198190461965,-0.2766394358499537,-0.3210854643888214,-0.4300345206182206,-0.13201003147548582,-0.04950019608851935,-0.0731360101345392,0.025917890748993075,-0.23411887274753906,-0.2481583010407654,-0.7150370252226197,-0.4353844481864121,0.5494625997525484,0.4919907422816405,-0.6104108640717829,0.19502722853758653,0.02680961550203398,0.5334481993024877,-0.25538570522239257,0.03548255321617056,0.026926780574162798,0.05133905479481264,-0.6587236702475855,-0.7252065811179834,-0.690500490015617,0.02741587244215216,-0.2655081803078614,-1.1077368548118398,0.34323009381649283,-0.18751255357666677,-0.6301332405196846,-0.08739323549082495,-0.07399959548217391,0.07235417926143686,0.2496273211697748,0.2705069711308014,0.2546335904509203,0.16491057969067174,0.1485777465044281,0.012863503057557972,0.26632988723800743,0.29690588653546907,0.1500002921080338,0.48904745161348123,-0.47101711673329727,0.266644570632483,0.2674076973165325,0.2572526295608022,0.06605802394606619,0.06257872621205214,0.04448764869429961
-0.18359137656738267,-0.5635794584769522,0.2912958822895683,-1.2716198256142481,1.3375968328096606,-0.5412259838809078,0.21358373050621607,0.01517279787048632,1.4688157833426299,0.9547936441075343,1.3441738363437619,0.015119993069964428,0.04006744078428521,0.1587247770726072,-0.36711143642395805,-0.3167164026966499,-0.484198190461965,-0.29313592283644546,-0.34115649793762154,-0.4300345206182206,-0.09990033245811722,-0.049495295667077964,-0.07322524643254741,0.025917890748993075,-0.23399472551773362,-0.2552571927490849,-0.7150370252226197,-0.4353844481864121,0.5503775305725668,0.48462438472510505,-0.6104108640717829,1.1505595304934237,0.7234892540456086,0.5343269400648993,-0.2529513560272666,0.03619598173003391,0.03888725852485126,0.10085848017030156,-0.6640184246829779,-0.6539715363443019,-0.6507997443389612,0.027795714944876537,-0.0071928942618838905,-0.2643387256372779,1.8827649121767225,-0.14635002719228687,-0.1899103006432112,0.6972024121168505,0.16369172997913983,0.15579251430532498,0.32292839590219224,0.3334097713986564,0.3270959271311487,0.24795685137456724,0.23109459462571805,0.026044016816711296,0.33512787962550206,0.3817960996750492,0.19909108387547816,0.4952955087074425,-0.378890566123054,0.2719722536132549,0.2697440274791446,0.30862482477270853,0.07475703259956755,0.07081398104311466,0.12062723392769319
-0.23460496707440717,-0.5635794584769522,0.2912958822895683,-1.0518654141134505,-1.3441312579821556,-0.4667135588439588,0.19955902296355732,0.016409566106086917,-1.00352838960187,-0.557018530978941,-0.622274135091429,-0.03318815375825709,0.1543177676021392,0.33073050650237745,-0.07277386351183372,-0.12273424293197259,-0.4173684512369173,-0.1703559203806299,-0.24431587409128,-0.29751753396805486,-0.09990033245811722,-0.049084412127081326,-0.07299732577514524,0.026783078461166038,-0.15333513310283217,-0.25868429028701134,-0.6115746186084663,-0.4353844481864121,0.48101362596386554,0.3936057052840682,-0.6104108640717829,-1.8121021456181239,-0.9895223185839558,0.4677067223543691,-0.0823562249847674,0.1594590011002028,0.03959188928666536,0.03504955862468102,-0.5421911461500107,-0.6592591756705023,-0.7160544229007645,0.027667973541689504,1.7932433784074324,-0.008909376322941304,-1.083824924500932,0.9784101958847335,-0.14905174557099685,-0.6287233655893488,0.007601838713245956,0.1193998394849527,0.29527486898438265,0.3030679649208155,0.2997588221128525,0.21761163247978388,0.16166783875246055,0.013742677485206238,0.305446890709467,0.3534900494165357,0.14213578829278278,0.4967165989722834,-0.34852462738240936,0.33496634704592204,0.27505495451805423,0.27057329167237804,0.15794297866992496,0.07944815309554001,0.07202279781080628
-0.1417065338352994,-0.3103152812903103,0.2912958822895683,-1.0518654141134505,-0.45022189438488347,-0.4295971000141535,0.2383543707743723,0.0509575366570151,0.021709466347656088,-0.06766540611449674,0.0639818402253327,0.13526136044985843,0.29720090661363024,0.4306467265979042,-0.11170417317822448,-0.16760605251641808,-0.4173684512369173,-0.18476232620539984,-0.24981689362151127,-0.29751753396805486,-0.09375166668883386,-0.04908961999053791,-0.0729478747932992,0.026783078461166038,-0.12173926152212365,-0.21371638972303575,-0.5452528114127969,-0.38267572936820604,0.5022683232914438,0.3789556804788778,-0.7025978066795356,0.8009175831224237,0.32075152488779,0.4881206908488281,-0.10901270593080094,0.12864939147838958,0.16133487201660052,0.046721417383535184,-0.4674910898866106,-0.5375956090527728,-0.6450261225042414,0.030269976990188036,-1.1877209751968512,1.7714121549704027,-0.26112020967650357,-0.5612039818599731,0.96740250430876,-0.18403836156259784,0.047802141624466776,0.13508593476932945,0.30723026788985575,0.31415025901827737,0.31157742291505464,0.23089703759283947,0.17377428666821385,0.019526234425181175,0.3169333082067304,0.3660851031140029,0.1561026101640332,0.5042273755110793,-0.34627990686319166,0.3045805043800628,0.3378509270469375,0.27291765870051055,0.12166038646130566,0.16201408667765552,0.08013209606912586
-0.24427070001258022,-0.5635794584769522,0.2912958822895683,-1.0518654141134505,0.4436874692123886,-0.5907241473201588,0.11086055745266547,-0.06970545563346935,-0.17064790577604544,-0.32734249776075686,-0.38227985985250273,0.03942767365752629,0.07635095699820336,0.10839763971831087,-0.1944472009860642,-0.23321540698418824,-0.4173684512369173,-0.2148905820108554,-0.25512336527533486,-0.29751753396805486,-0.07917705153201407,-0.04916958629224461,-0.07287807694193886,0.026783078461166038,-0.10766526467100399,-0.17478673661501642,-0.5122162993803986,-0.38267572936820604,0.4844265095499506,0.374751830946709,-0.7025978066795356,-0.1087395246428938,-0.16968007548426578,0.47098460944576503,-0.12195887895737621,0.15403891169496736,0.13090519577412318,0.047409044647507906,-0.4302811673601358,-0.4629959349814934,-0.650298415595978,0.03009394483637595,0.048432767472142375,-1.1762484222470364,-0.011958013655143571,-0.06285172528955693,-0.5608421443291204,-0.14276566747738467,0.05587296429800629,0.11879828125618289,0.28976178328137964,0.3055816464666781,0.2943088191788398,0.21230781884908315,0.19319257901070327,0.027777365110430694,0.2993512183064431,0.3231197427526719,0.18460288005360145,0.5097063914301061,-0.31401378523638807,0.3156788826215886,0.3075606500172061,0.2782468550778396,0.13729903356151804,0.12600192068088822,0.08863421018982888
-0.25071452197136224,0.13253640038104342,0.2912958822895683,-1.0518654141134505,1.3375968328096606,-0.431086567214226,0.3200526377805302,0.11655196498132207,1.7501111853522024,1.007064344519511,1.6445959345436325,0.16365796471513655,0.10616156403512955,0.2646119202861824,-0.31545755616496224,-0.3000016823353208,-0.4173684512369173,-0.27914118029317264,-0.2738722468336739,-0.29751753396805486,0.031043475591435634,-0.04955054359700537,-0.0729029512127046,0.026783078461166038,-0.16311007568303343,-0.18616559650170114,-0.5122162993803986,-0.3250435757879258,0.4946546433952798,0.3790377968321326,-0.7025978066795356,1.4699554028781596,0.8740550337411939,0.4808081698031616,-0.091324424919629,0.10276950499221735,0.1559816212668791,0.1662142383165144,-0.5918139519037291,-0.4258360152766855,-0.5289879512803972,0.0305808875132378,-0.18349710528939592,0.04609482725861818,1.7246819752572917,-0.3273042403059974,-0.06617005033997495,0.9850048724739695,0.3252374151909537,0.21482866000861262,0.36324508219656726,0.3704864802780358,0.3669512949652324,0.2948148449902413,0.2839676063334046,0.05570777909671082,0.371149109722687,0.4150742731996242,0.2915918162663923,0.5216349817212546,-0.2899230791323656,0.30709783412509417,0.31862412306988125,0.3412588427892143,0.12106064785973476,0.1415240077495162,0.16993731435953835
-0.1255969789383443,0.06989009455131262,0.2912958822895683,-0.8321110026126527,-1.3441312579821556,-0.4014598173355111,0.30281048009962636,0.10666998618406007,-0.6825210843714897,-0.32832789534351864,-0.4523499520874556,0.4582568438308256,0.4744921812897435,0.4593817478352974,0.1735482797601137,0.01013415694745147,-0.3055051157294981,-0.07698259372746788,-0.13104005963815518,-0.0767214271310576,0.031043475591435634,-0.04920825635666223,-0.07272501850688987,0.02765899207562513,-0.1566535019041705,-0.170981070984275,-0.5122162993803986,-0.3250435757879258,0.636088707865537,0.413491960242247,-0.7025978066795356,-1.7824336530067815,-0.8740104083005175,0.6166478146421823,-0.058957308267852476,0.22810767717043282,0.10534445103788599,0.13651886287715653,-0.4317743852173284,-0.5871517315097187,-0.45460478669824755,0.028980639487496664,2.1324079556534286,-0.18324389052632997,-1.1506555085385235,1.0316421467587384,-0.328669673125157,-0.5587299404462496,0.23800718368300092,0.1929161928129848,0.3467948481554528,0.36183467242246187,0.3506892905961666,0.2763459298607312,0.24626187074252284,0.0517859183077222,0.3553178434549928,0.37656142516430446,0.26136686660198816,0.5292917098926476,-0.2765011114218469,0.37209686672672854,0.310070062581165,0.31086436863573774,0.2168005485158752,0.1254066521303322,0.13447594722680783
-0.23728989289056635,0.10677722857605543,0.2912958822895683,-0.8321110026126527,-0.45022189438488347,-0.49834192819767087,0.23647409788324225,0.04576588052816739,0.3273511889050856,-0.15141186190378267,0.04688816065619279,0.6835702595365136,0.36571472051341486,0.44372736152517905,0.12815898506275894,0.027986604018590076,-0.3055051157294981,-0.06814756792098214,-0.10516153888734243,-0.0767214271310576,0.041291251873574554,-0.048993542727805255,-0.07264403425400633,0.028081171554889116,-0.13834715366620093,-0.18620997084792842,-0.4871719468996196,-0.3250435757879258,0.5260651896063018,0.3763487386159149,-0.18761945985741263,0.789438060887827,0.11618164321223522,0.5109762729223515,-0.13112762469547226,0.26119548610167004,0.22913699651391378,0.16099016726274168,-0.40207303162771907,-0.42732722654259414,-0.41755271565808266,0.03160632935293856,-0.8006748088054313,2.106787535198567,0.041696619970852576,-0.3283077592047975,1.0202413552596645,-0.059043890080021456,0.3258676046443147,0.20748361006642457,0.3527413737073633,0.3670271790165812,0.35656777379976357,0.2845115752190292,0.2911212425879648,0.07539766043448194,0.36133725819330026,0.3853810208792386,0.35297961457337645,0.5389145412344813,-0.1810870381746496,0.36343250218183204,0.37486466860274414,0.32196589951368765,0.194954363384722,0.22043297150460997,0.14976062708350504
-0.2609172400727672,0.3241846386101542,0.2912958822895683,-0.8321110026126527,0.4436874692123886,-0.5790883780009489,0.23138646429179877,0.037695936099853194,0.7705851548425681,0.16617975385822406,0.3589166411145262,1.4794433674131886,1.110483345261353,1.2597812359919618,0.08673624634489828,0.06982317831100857,-0.3050050692652262,-0.09409580017519015,-0.10185846351709527,-0.0767214271310576,0.041291251873574554,-0.04903285308677805,-0.07273071404513785,0.028081171554889116,-0.1422143438255102,-0.21096273390701017,-0.4871719468996196,-0.3250435757879258,0.5161054373711345,0.3649262221496415,-0.18761945985741263,0.3661064380965831,0.20828974439535508,0.5014104783496142,-0.12151465303190573,0.2061128227584896,0.26181677810509785,0.111574926392134,-0.499199103269215,-0.3976657857339305,-0.5784002477637047,0.03138991313579427,0.41695228424832076,-0.7935263930970767,-0.18201509800287113,-0.14813826603439498,-0.32966578137686514,-0.3242041878328002,0.4765678916350787,0.24138049963008915,0.37685787062213416,0.39279760998003727,0.3804083208226432,0.31274931679031964,0.35891746788389817,0.08882797859757537,0.3842669639170521,0.3962726729340753,0.4022731845284988,0.5459702872248471,-0.1050689821713454,0.36863254485317315,0.3662275541005232,0.31338241346051077,0.2094777162942885,0.19874961324796633,0.13388978318947306
-0.19540505015848308,0.6736850816602313,0.2912958822895683,-0.8321110026126527,1.3375968328096606,-0.5197878337974762,0.29734624382026076,0.09444926497859793,0.8332995458173577,0.24897780738583536,0.7018590492222383,0.8472788259534856,0.36372576119947464,0.5434587738170253,0.12218807264727648,0.27955888036043147,-0.1684335555231943,-0.18344984488832813,-0.053172026960334254,0.10612842091739069,0.3621605136854354,-0.049580185769636374,-0.0729049743768964,0.028081171554889116,-0.15144886763583032,-0.24065576195575256,-0.4871719468996196,-0.3157327525684883,0.4745122105500039,0.3786778002958096,-0.18761945985741263,0.08182285351289444,0.054557384945174175,0.4614624702070682,-0.18785330047272988,0.21838033525072362,0.20741337498895965,0.23238022465465513,-0.5801488823212816,-0.49466133902683157,-0.4190395990044208,0.030557287129003526,0.9513700514933631,0.4104971892737668,2.051828665539597,0.1752938126443377,-0.15082677887508172,1.0383792937489378,0.6356356561499213,0.29422869084104286,0.4115619448089212,0.4232521080000261,0.414715298136121,0.35240006763607284,0.41614198716125117,0.11814589535279237,0.42017081097002745,0.4517273437732014,0.5070545957442967,0.5630698775031091,-0.07293488825610114,0.3944403773979771,0.3714112422678526,0.3783999098694914,0.2432720726379606,0.21316471878402266,0.22746269404703878
